origins,destinations,path,free_flow_time,route_id,total_length,mean_speed,speed_std,speed_range,pct_high_speed,pct_high_capacity,pct_mid_capacity,pct_local,road_type_entropy,lane_changes_per_km,priority_changes_per_km,yield_priority_changes_per_km,traffic_lights_per_km,bearing_std,turns_per_km,left_yield_turns_per_km,mean_circuity,edges_per_km,edge_dist_from_shortest,mean_edge_dist_to_other_routes,max_edge_dist_to_other_routes,spatial_distinct_rank_for_OD
-42762428#0,-100468681#2,"697042776#2,-42762428#0,-697042776#1,623959719,619185406,619184994,1164659927#1,1164659926,120512822,-133906979,-133906980,-282479126,-100468681#8,-100468681#7,-100468681#6,-100468681#5,-100468681#4,-100468681#3,-100468681#2",1.5776156827021663,f81dd4fed25163e133f08c2f556aa4d7306604ec2cef0fcf06097bc943bfa816,1125.4050766250289,39.46926315789474,10.267991347668225,20.016000000000005,0.37225598475137267,0.10699123977526037,0.4032172576101055,0.4897915026146342,0.9549615520524027,0.0,1.7771378870955414,0.8885689435477707,0.8885689435477707,48.25500790884528,0.8885689435477707,0.0,1.4799194824178243,16.882809927407646,0.3913043478260869,0.5059492769208555,0.8979591836734694,0.08333333333333333
-42762428#0,-100468681#2,"-42762428#0,-697042776#1,623959719,619185406,120511930,42762428#1,42762428#4,1197063689,1164653914,1164659927#1,1164659926,120512822,-133906979,-133906980,-282479126,-100468681#8,-100468681#7,-100468681#6,-100468681#5,-100468681#4,-100468681#3,-100468681#2",1.706907399388841,f53de463c018d16bbf4743e5471796c82ad6899fcc8e97ec21d7afc26d85fd08,1223.5809928275792,38.17636363636364,10.072777375279776,20.016000000000005,0.3423874492158599,0.17999129790171528,0.44114214777685845,0.37886655432142613,1.037399971387206,0.0,4.086366190149355,1.6345464760597421,0.8172732380298711,56.85116262963326,3.2690929521194843,0.8172732380298711,1.6862369086859532,17.980011236657162,0.26086956521739135,0.5158823145531405,0.9245283018867925,0.25
-1323419247,464265154,"-1323419247,1323419246,-416373452,101418587,464265154",0.5095959622149796,06282c78809aeb697f7c62762b816d503d5b5bfe259d09104b52c3d5df677815,483.51942936368755,37.9944,10.963214711023408,20.016000000000005,0.20728013623031968,0.34333760889996784,0.0,0.6566623911000322,0.6432245127158362,8.272676871049438,4.136338435524719,2.0681692177623594,0.0,69.75859463497534,4.136338435524719,0.0,3.5714135023024673,10.340846088811796,0.0,0.7609899692584157,0.9142857142857143,0.9
-1323419247,464265154,"1323419247,-1323419247,1323419246,-416373452,101418587,464265154",0.627523133083327,0ddaa6ae104f530016d284e5e475377e233ee9f34ff27d3795f01825c003dc18,558.7036143215006,36.660000000000004,10.336217954358357,20.016000000000005,0.17938665621525526,0.29713501126355035,0.0,0.7028649887364496,0.6084172242138608,7.159431042624755,3.5797155213123775,1.7898577606561887,0.0,95.9241577248038,3.5797155213123775,0.0,9.246840116558399,10.739146563937132,0.16666666666666663,0.7352459445486786,0.8857142857142857,0.8
-1323419247,464265154,"1323419247,868087112,526439431#0,526439431#1,42762429,1323419246,-100525445,526438862#0,526438862#1,526438862#2,101418589,625955757,71324347#2,71324347#3,71324347#4,71324347#5,47374666,659281081#0,1323419244,1323419245,16648700,1323419243,-162276533#2,100488715#0,100488715#1,100488715#2,100488715#3,101418592,101418584#2,101418584#3,101418584#4,101418587,464265154",4.963355478203421,b13d7894307106c8b842d1287a1eacea2a8f2dad930ebc5f732e53312f7093c3,2799.1112659589808,29.08581818181818,8.786825598070621,39.99600000000001,0.1576550928761174,0.31858922037717596,0.12563969260185118,0.39957244660592856,1.2815926423799517,3.572562520687787,3.2153062686190084,1.7862812603438936,0.3572562520687787,106.37552985244758,3.2153062686190084,0.7145125041375574,46.32677090555921,11.789456318269698,0.9142857142857143,0.505552392847938,0.9142857142857143,0.4
-1323419247,464265154,"1323419247,868087112,526439431#0,526439431#1,42762429,1323419246,-416373452,101418587,464265154",1.0379473027511943,97c8155df75adc182857c1566cdd9b3a0884995f3bffd99a185f515b8fe0456f,801.5809014488193,34.43600000000001,8.826226373711476,20.016000000000005,0.12503288564805065,0.6038964700189343,0.0,0.39610352998106585,0.6714001195825343,4.990138852822205,2.4950694264111024,1.2475347132055512,1.2475347132055512,84.79899832522763,2.4950694264111024,0.0,13.266587589889424,11.227812418849961,0.6,0.802615372692099,0.9142857142857143,1.0
-1323419247,464265154,"-1323419247,1323419246,-100525445,526438862#0,526438862#1,526438862#2,101418589,625955757,71324347#2,71324347#3,71324347#4,71324347#5,47374666,659281081#0,1323419244,1323419245,16648700,1323419243,-162276533#2,100488715#0,100488715#1,100488715#2,100488715#3,101418592,101418584#2,101418584#3,101418584#4,101418587,464265154",4.435004137667208,544f164e1858ea67f5c519509fb0f46b483ba33155a7a6511a0dbfb8a0c7dc2f,2481.049793873849,28.96137931034483,9.386466201070688,39.99600000000001,0.1778658968050472,0.23123486086506187,0.14174623979003714,0.4507961668577122,1.2806253248700274,4.030551915842951,3.6274967242586555,2.0152759579214754,0.0,114.03619195228354,3.6274967242586555,0.8061103831685902,18.325747003355623,11.688600555944557,0.8666666666666667,0.4675144168502803,0.9142857142857143,0.2
-1323419247,464265154,"1323419247,-1323419247,1323419246,-100525445,526438862#0,526438862#1,526438862#2,101418589,625955757,71324347#2,71324347#3,71324347#4,71324347#5,47374666,-42762427,16648700,1323419243,-162276533#2,100488715#0,100488715#1,100488715#2,100488715#3,101418592,101418584#2,101418584#3,101418584#4,101418587,464265154",4.376880888367488,b89439fdb5875a8642791e252c10e72b859ce9f3e9c331351473b95583a777f6,2430.5602369105745,28.924714285714288,9.556594282782665,39.99600000000001,0.1815606706239331,0.2084319454868716,0.14469070697070072,0.46699397437042073,1.2707285702948798,3.2914222320071373,2.8799944530062453,1.6457111160035687,0.0,116.19305034483372,2.8799944530062453,0.41142777900089217,40.2270565793107,11.519977812024981,0.8620689655172413,0.4912793040506003,0.8787878787878788,0.3
-1323419247,464265154,"1323419247,-1323419247,1323419246,-100525445,526438862#0,526438862#1,526438862#2,101418589,625955757,71324347#2,71324347#3,71324347#4,71324347#5,47374666,659281081#0,1323419244,1323419245,16648700,1323419243,-162276533#2,100488715#0,100488715#1,100488715#2,100488715#3,101418592,101418584#2,101418584#3,101418584#4,101418587,464265154",4.552931308535555,f77295475e6e93d569472d4cd9d62e29ab24e9defd2acaa2cdc8cecdd4250623,2556.233978831662,28.9956,9.225115185151369,39.99600000000001,0.17263448896295677,0.22443376022562864,0.13757718656654486,0.46694939966521204,1.265867321275199,3.912004958392167,3.52080446255295,1.9560024791960835,0.0,115.035820568713,3.52080446255295,0.7824009916784334,42.307023432228185,11.736014875176501,0.8709677419354839,0.45079836180405447,0.8857142857142857,0.1
-1323419247,464265154,"1323419247,-1323419247,1323419246,-100525445,526438862#0,526438862#1,526438862#2,101418589,625955757,71324347#2,71324347#3,71324347#4,71324347#5,47374666,659281081#0,1323419244,1323419245,16648700,1323419243,120511145,283490977#1,120511144#0,120511144#1,120511144#2,120511144#3,120511144#4,71223798,282689985#0,282689985#1,162276533#0,162276533#1,100488715#0,100488715#1,100488715#2,100488715#3,101418592,101418584#2,101418584#3,101418584#4,101418587,464265154",5.64590259352183,a4de3564620dee92c9c82acad88a318d5592b9f4773f9cdc3b306cc750c18e41,3519.514030840817,33.65560975609756,11.781109856202109,39.99600000000001,0.35294892971047137,0.40511444278398906,0.03547320683215999,0.4351857184449026,1.1056596994838546,2.8413013593274368,2.8413013593274368,1.4206506796637184,0.0,129.50242324112426,2.8413013593274368,0.852390407798231,58.24981742903433,11.64933557324249,0.9047619047619048,0.5898714052523605,0.9130434782608696,0.5
-1323419247,464265154,"1323419247,-1323419247,1323419246,184568063,1323419245,42762427,659281081#0,659281081#1,526438862#0,526438862#1,526438862#2,101418589,625955757,71324347#2,71324347#3,71324347#4,71324347#5,-47374665#1,-47374680#3,-47374680#2,-47374680#1,-47374680#0,-283490977#0,-162276533#2,100488715#0,100488715#1,100488715#2,100488715#3,101418592,101418584#2,101418584#3,101418584#4,101418587,464265154",5.9275423232363,4c74cada1aa25f6ec304e3ecab536c8c2ce90553a9eaa232153eb11120a7577d,3108.728326773178,29.40670588235294,9.826427975584938,39.99600000000001,0.18460589957348708,0.28121277652815724,0.11312647553815158,0.44277443337197453,1.2596058369015781,1.2866997625848995,1.9300496438773493,0.9650248219386747,0.0,110.04271413715917,1.9300496438773493,0.32167494064622487,51.4510969083263,10.936947981971645,0.8857142857142857,0.5943049730327431,0.8974358974358975,0.6
-1323419247,464265154,"-1323419247,1323419246,184568063,1323419245,16648700,1323419243,-162276533#2,100488715#0,100488715#1,100488715#2,100488715#3,101418592,101418584#2,101418584#3,101418584#4,101418587,464265154",2.8886445146813227,89053493cd39c462f9f21a0154dd9130a7b26fb983d419defc5db6eda0a1e6d8,1946.7758059036134,33.52023529411765,7.865339721917706,20.016000000000005,0.22667948988636571,0.3211631781775851,0.18064713869311194,0.49818968312930284,1.0210299848294617,2.054679325616215,1.5410094942121613,1.0273396628081075,0.0,93.62163647053097,1.5410094942121613,0.0,14.379445740804568,8.732387133868913,0.7777777777777778,0.6325865565830877,0.8695652173913043,0.7
71324347#2,416373452,"71324347#2,71324347#3,71324347#4,71324347#5,47374666,659281081#0,659281081#1,100525445,-416373452",1.2467979997754497,82bc3f4ce4b539c12aa7726c07090c4da8bf96c9fa0ebdbd733fb0b9e26a76ea,632.2585391830244,26.672,9.993006754726029,29.988000000000007,0.11292823157496869,0.252383610510077,0.0,0.2552895799454613,1.0449133437763813,3.163262931307039,3.163262931307039,1.5816314656535195,0.0,61.70701707605629,3.163262931307039,1.5816314656535195,2.0024700870443044,14.234683190881675,0.0,0.7156174399718661,0.8709677419354839,0.75
71324347#2,416373452,"71324347#2,71324347#3,71324347#4,71324347#5,47374666,659281081#0,1323419244,1323419245,16648700,1323419243,-162276533#2,100488715#0,100488715#1,100488715#2,100488715#3,101418592,101418584#2,101418584#3,101418584#4,416373452",3.018306286315408,22dd992cf8b516d467b305b4a021a9d0d27dcb338eebab92305313e5ca809c3e,1812.3918372588919,30.4974,9.442164450791434,29.988000000000007,0.2669786085578929,0.16315749786089445,0.19404163701451776,0.47105112370332586,1.2711539885051573,2.207028258331655,2.7587853229145685,1.655271193748741,0.0,138.31702164005182,2.7587853229145685,0.5517570645829137,7.14490871180355,11.035141291658274,0.7391304347826086,0.7048788064503794,0.9310344827586207,0.5
71324347#2,416373452,"71324347#2,71324347#3,71324347#4,71324347#5,47374666,-42762427,16648700,1323419243,-162276533#2,100488715#0,100488715#1,100488715#2,100488715#3,101418592,101418584#2,101418584#3,101418584#4,416373452",2.8422558661473407,d020ada73123695124497106fbcd6cfc44012f9b7477e3198acb0b226a21788b,1686.7180953378042,30.554,9.980446412272116,29.988000000000007,0.2868706111652617,0.13553332525402187,0.20849926255343393,0.47142096648616805,1.264124664107199,1.185734596390545,1.7786018945858173,1.185734596390545,0.0,128.77529941284757,1.7786018945858173,0.0,6.649470917923956,10.671611367514904,0.7727272727272727,0.7240706487040798,0.9259259259259259,0.8333333333333334
71324347#2,416373452,"71324347#2,71324347#3,101418583,526438862#2,1200809292,868087112,526439431#0,526439431#1,42762429,1323419246,-416373452",1.710120810914294,45cce333be14f835a0f678f8b2267e38c8d2de70309c4d6e10749a9f09d031ac,824.2164510746827,28.178181818181823,9.811688762065192,39.99600000000001,0.08662753410832176,0.6901129488443819,0.0,0.08662753410832176,0.8026256400844141,2.4265470525275634,2.4265470525275634,1.2132735262637817,1.2132735262637817,83.66356333798575,2.4265470525275634,0.0,2.6104333690131383,13.3460087889016,0.8235294117647058,0.8891349727383229,0.9428571428571428,1.0
71324347#2,416373452,"71324347#2,71324347#3,71324347#4,71324347#5,-47374665#1,-47374680#3,-47374680#2,-47374680#1,-47374680#0,-283490977#0,-1323419243,-16648700,42762427,659281081#0,659281081#1,100525445,-416373452",2.952181323399765,5d6ea1ab4814d610e0f18a3f14ce1283b3b1670e043fa252e55b26b34c712804,1394.0300366766232,28.821176470588235,9.921879032190011,39.99600000000001,0.14633492539560505,0.37357419432067884,0.0,0.35352655286362417,1.0898326476652713,1.4346893161412886,2.1520339742119328,0.7173446580706443,0.0,84.4956438909046,2.1520339742119328,0.7173446580706443,4.415129691238755,12.194859187200953,0.5555555555555556,0.6322984855646147,0.88,0.08333333333333333
71324347#2,416373452,"71324347#2,71324347#3,71324347#4,71324347#5,-47374665#1,47374680#4,47374680#5,47374680#6,47374680#7,47374680#8,-101411571#0,120509990,120509991,282689983#0,101418595,526439431#1,42762429,1323419246,-416373452",3.0635758308067595,958085726e25b47241bfdc653ff40e9be7a7985894756d9233a7cd8fd07819be,1487.0621501112616,32.10442105263158,12.281556390312309,39.99600000000001,0.18603559887545573,0.2690851163083413,0.0,0.4750884843826415,1.055578967936871,1.3449337002157982,2.017400550323697,0.6724668501078991,0.6724668501078991,94.25204165230656,2.017400550323697,0.0,4.70977818191489,12.776870152050083,0.782608695652174,0.8154998520958396,0.8857142857142857,0.9166666666666666
71324347#2,416373452,"71324347#2,71324347#3,71324347#4,71324347#5,-47374665#1,-47374680#3,-47374680#2,-47374680#1,101749458#0,101749458#1,101415865#1,101415865#2,173532317#2,173532317#3,-283490977#1,-283490977#0,-1323419243,-16648700,42762427,659281081#0,659281081#1,100525445,-416373452",4.025044406718046,dd3ea278c8a9f720e142d62ea72edb79ec74570eef9cd43185fab2805b3dfc65,2257.8525189200955,33.476869565217406,12.287252223727087,39.99600000000001,0.3680692050219093,0.2852797946605915,0.15809637904636947,0.3881319729838403,1.3168325239738503,0.885797448345553,1.771594896691106,0.4428987241727765,0.0,108.63955347256034,1.771594896691106,0.4428987241727765,7.15100208205542,10.18667065597386,0.6666666666666667,0.7098250302737878,0.9032258064516129,0.5833333333333334
71324347#2,416373452,"71324347#2,71324347#3,71324347#4,71324347#5,-47374665#1,47374680#4,47374680#5,101746498#0,101746498#1,101746498#2,-101746514,101749449#1,-101415865#0,-47374680#1,-47374680#0,-283490977#0,-1323419243,-16648700,42762427,659281081#0,659281081#1,100525445,-416373452",5.049317643730633,e83568880587582265d5d6bd17bc50e5e4a9451afc396f1bc7036ec48291659c,2747.418464219191,29.995826086956527,9.53196272668567,39.99600000000001,0.2647537463919651,0.18955017395149465,0.0,0.671981747608257,0.8561375004724363,0.7279560889783838,1.0919341334675758,0.3639780444891919,0.0,106.22015281021694,1.0919341334675758,0.3639780444891919,8.701540509521752,8.371495023251414,0.6666666666666667,0.6452206981828247,0.9032258064516129,0.16666666666666666
71324347#2,416373452,"71324347#2,71324347#3,71324347#4,71324347#5,47374666,659281081#0,1323419244,76867740,1323419243,-162276533#2,100488715#0,100488715#1,100488715#2,100488715#3,101418592,101418584#2,101418584#3,101418584#4,416373452",3.051499563626332,bb3625fbc3823d8bf685c7df748fc62d9b7077a0ba3865565a84a1e8e80dba13,1818.7726048841726,30.52421052631579,9.700119630298653,29.988000000000007,0.26604197224747456,0.032642227993763984,0.1933608841858828,0.6028496929663576,1.0366455771202994,2.199285380293452,2.7491067253668153,1.649464035220089,0.0,128.59701077971735,2.199285380293452,0.549821345073363,7.170063317588364,10.446605556393898,0.7272727272727273,0.7044841541132726,0.9285714285714286,0.4166666666666667
71324347#2,416373452,"71324347#2,71324347#3,71324347#4,71324347#5,-47374665#1,-47374680#3,-47374680#2,101415865#0,-101749458#1,-101749458#0,-47374680#0,-283490977#0,-1323419243,-16648700,42762427,659281081#0,659281081#1,100525445,-416373452",3.192814164009011,32c8d31b498123cb701dd7c785abf5b97775b9debd1e51d7d5d17354cc844f2e,1592.8640542797955,31.05094736842105,11.494098183530173,39.99600000000001,0.22019557659683717,0.3269416786768791,0.0,0.43422453359997554,1.069746396366702,1.2555999331055838,1.8833998996583756,0.6277999665527919,0.0,81.74100714712324,1.8833998996583756,0.6277999665527919,5.044870766862148,11.928199364503046,0.6,0.6569501904887495,0.8888888888888888,0.3333333333333333
71324347#2,416373452,"71324347#2,71324347#3,71324347#4,71324347#5,-47374665#1,47374680#4,47374680#5,101746498#0,101746498#1,101746498#2,-101746514,101749449#1,-101749458#1,-101749458#0,-47374680#0,-283490977#0,-1323419243,-16648700,42762427,659281081#0,659281081#1,100525445,-416373452",4.272383457529155,0e00a54a957a64d4892da0765afa30f0829d1db01a248a8c2714bb2a2e9a889a,2385.001896700896,31.736347826086966,11.139324798407975,39.99600000000001,0.3665136157643587,0.2183535570896891,0.0,0.622137238352475,0.9203220516370858,0.8385737565938802,1.2578606348908203,0.4192868782969401,0.0,96.3485156190051,1.2578606348908203,0.4192868782969401,7.553705738571231,9.643598200829622,0.6666666666666667,0.6519991470067281,0.9032258064516129,0.25
71324347#2,416373452,"71324347#2,71324347#3,71324347#4,71324347#5,-47374665#1,47374680#4,47374680#5,101746498#0,101746498#1,101746498#2,-101746514,101749449#1,-101415865#0,-47374680#1,-47374680#0,-283490977#0,-162276533#2,100488715#0,100488715#1,100488715#2,100488715#3,101418592,101418584#2,101418584#3,101418584#4,416373452",5.84113405351989,6f7c962891957d8fa7c2f64832be605292f6d74d866470a1df066fc00dc17a5b,3344.664995919445,31.534615384615385,10.465127458667377,39.99600000000001,0.3407992563811592,0.03964386354088174,0.10514639865054363,0.7414674778585286,0.8338410714233585,0.0,1.1959344223950907,0.5979672111975454,0.0,126.72448396955242,1.1959344223950907,0.2989836055987727,13.185518482334462,7.77357374556809,0.8709677419354839,0.7099579711074541,0.9428571428571428,0.6666666666666666
-100525445,101606547#1,"100525445,-416373452,-101418584#4,-101418584#3,-101418584#2,-101418592,-100488715#3,101605951#0,101605951#1,-101606546,101606547#1",1.0331702299350265,63b0097ca58dd5d942284b3a841c0154fa0fdf5a67f43a37fbbc9d0efdc7ad1c,767.7658824088907,40.905818181818184,10.453015084827745,20.016000000000005,0.4847596139922529,0.0,0.0,1.0,-0.0,0.0,0.0,0.0,0.0,47.085739850898,0.0,0.0,1.4470402159035491,14.327284204772344,0.0,0.6822612819382426,0.88,0.6666666666666666
-100525445,101606547#1,"-100525445,100525445,184568063,76867740,1323419243,-162276533#2,100488715#0,100488715#1,100488715#2,101605951#0,101605951#1,-101606546,101606547#1",2.436106681693556,39a9342e0285ed59a93236611e2efec6aab3f47ed28ccbae8284779eaafb38bc,1594.6815155498155,37.68646153846154,10.13549558577334,20.016000000000005,0.37102769059364576,0.1397682050254109,0.22053273684069294,0.6396990581338964,0.8942033295644194,2.508337847398248,3.13542230924781,1.881253385548686,0.0,90.21153715995584,1.881253385548686,0.0,3.2913300676208186,8.152098004044307,0.736842105263158,0.5286392173806361,0.8695652173913043,0.08333333333333333
-100525445,101606547#1,"100525445,-416373452,-101418584#4,-101418584#3,-101418584#2,-101418592,100488715#4,120829754,-101605951#4,-101605951#3,-101605951#2,-101606546,101606547#1",1.7515732088009,694638acde4754636f686f4e2565579c2cba5e8d5e653905567ad7c18e651033,848.0337740069534,39.22892307692309,13.208430454710475,39.99600000000001,0.529033540622782,0.0,0.0,0.7891663190354494,0.515059143038112,0.0,2.358396636197653,1.1791983180988266,0.0,62.51535012550783,2.358396636197653,1.1791983180988266,1.5983244417977192,15.329578135284747,0.5,0.6963432696111144,0.9166666666666666,0.8333333333333334
-100525445,101606547#1,"-100525445,100525445,-416373452,-101418584#4,-101418584#3,-101418584#2,-101418592,-100488715#3,101605951#0,101605951#1,-101606546,101606547#1",1.1885123667897686,50c309b4e2313fb6d3e649ddc0146991b3d5f65f71376e1f63a2bc9576d13890,857.7750605657441,39.99600000000001,10.453015084827745,20.016000000000005,0.4338921821153012,0.0,0.0,1.0,-0.0,0.0,0.0,0.0,0.0,57.47392968975567,0.0,0.0,1.7703979262103067,13.989681621292908,0.08333333333333337,0.6680571262867914,0.88,0.5833333333333334
